user_count,gender,age,age_range_id
24926,male,28.0,2
24927,male,31.0,2
24928,male,28.0,2
24929,male,44.0,3
24930,male,81.0,6
24931,male,28.0,2
24932,male,34.0,2
24933,male,39.0,3
24934,male,30.0,2
24935,male,39.0,3
24936,male,38.0,3
24937,male,40.0,3
24938,error,error,error
24939,male,30.0,2
24940,male,42.0,3
24941,female,21.0,1
24942,female,27.0,2
24943,male,31.0,2
24944,male,33.0,2
24945,female,26.0,2
24946,male,34.0,2
24947,male,31.0,2
24948,male,20.0,1
24949,female,28.0,2
24950,female,29.0,2
24951,male,24.0,1
24952,error,error,error
24953,male,37.0,3
24954,male,35.0,3
24955,female,30.0,2
24956,male,20.0,1
24957,male,26.0,2
24958,male,43.0,3
24959,female,29.0,2
24960,male,30.0,2
24961,female,37.0,3
24962,male,30.0,2
24963,female,33.0,2
24964,female,20.0,1
24965,male,29.0,2
24966,male,40.0,3
24967,male,46.0,4
24968,female,41.0,3
24969,male,41.0,3
24970,male,32.0,2
24971,male,34.0,2
24972,female,28.0,2
24973,male,29.0,2
24974,female,32.0,2
24975,male,38.0,3
24976,female,38.0,3
24977,male,23.0,1
24978,male,56.0,5
24979,male,51.0,4
24980,male,45.0,4
24981,error,error,error
24982,male,33.0,2
24983,male,27.0,2
24984,male,28.0,2
24985,female,24.0,1
24986,female,40.0,3
24987,male,33.0,2
24988,female,39.0,3
24989,male,61.0,5
24990,female,38.0,3
24991,female,29.0,2
24992,male,35.0,3
24993,male,35.0,3
24994,male,47.0,4
24995,male,26.0,2
24996,female,32.0,2
24997,female,44.0,3
24998,male,34.0,2
24999,male,26.0,2
25000,female,17.0,0
25001,female,33.0,2
25002,female,19.0,0
25003,female,27.0,2
25004,male,26.0,2
25005,female,33.0,2
25006,male,28.0,2
25007,male,24.0,1
25008,male,23.0,1
25009,male,32.0,2
25010,male,26.0,2
25011,male,31.0,2
25012,female,30.0,2
25013,male,23.0,1
25014,male,37.0,3
25015,male,41.0,3
25016,female,53.0,4
25017,male,47.0,4
25018,female,32.0,2
25019,male,35.0,3
25020,female,32.0,2
25021,female,34.0,2
25022,female,35.0,3
25023,male,52.0,4
25024,male,25.0,2
25025,male,38.0,3
25026,male,29.0,2
25027,male,36.0,3
25028,female,28.0,2
25029,female,23.0,1
25030,female,27.0,2
25031,male,32.0,2
25032,error,error,error
25033,male,39.0,3
25034,male,32.0,2
25035,male,30.0,2
25036,female,29.0,2
25037,male,37.0,3
25038,male,33.0,2
25039,male,35.0,3
25040,male,28.0,2
25041,male,34.0,2
25042,error,error,error
25043,male,51.0,4
25044,female,33.0,2
25045,male,29.0,2
25046,male,30.0,2
25047,male,73.0,6
25048,female,42.0,3
25049,female,22.0,1
25050,male,36.0,3
25051,male,33.0,2
25052,female,22.0,1
25053,male,43.0,3
25054,female,43.0,3
25055,female,37.0,3
25056,male,30.0,2
25057,female,26.0,2
25058,female,59.0,5
25059,error,error,error
25060,male,26.0,2
25061,female,55.0,5
25062,female,45.0,4
25063,male,26.0,2
25064,female,35.0,3
25065,male,32.0,2
25066,male,26.0,2
25067,male,32.0,2
25068,female,31.0,2
25069,male,32.0,2
25070,male,47.0,4
25071,male,28.0,2
25072,male,44.0,3
25073,male,33.0,2
25074,male,42.0,3
25075,male,35.0,3
25076,male,27.0,2
25077,female,31.0,2
25078,male,32.0,2
25079,male,45.0,4
25080,male,25.0,2
25081,male,33.0,2
25082,male,41.0,3
25083,female,21.0,1
25084,error,error,error
25085,male,23.0,1
25086,female,33.0,2
25087,male,31.0,2
25088,male,71.0,6
25089,male,34.0,2
25090,female,27.0,2
25091,male,27.0,2
25092,female,33.0,2
25093,male,29.0,2
25094,male,53.0,4
25095,male,21.0,1
25096,male,25.0,2
25097,female,42.0,3
25098,male,40.0,3
25099,male,56.0,5
25100,female,21.0,1
25101,male,27.0,2
25102,female,24.0,1
25103,male,42.0,3
25104,male,25.0,2
25105,male,33.0,2
25106,male,34.0,2
25107,female,33.0,2
25108,female,32.0,2
25109,male,45.0,4
25110,male,46.0,4
25111,female,23.0,1
25112,male,35.0,3
25113,female,28.0,2
25114,male,27.0,2
25115,error,error,error
25116,female,38.0,3
25117,male,38.0,3
25118,male,31.0,2
25119,male,32.0,2
25120,male,32.0,2
25121,male,59.0,5
25122,male,31.0,2
25123,male,37.0,3
25124,female,30.0,2
25125,male,26.0,2
25126,male,33.0,2
25127,female,28.0,2
25128,male,26.0,2
25129,male,29.0,2
25130,male,25.0,2
25131,female,35.0,3
25132,male,27.0,2
25133,female,24.0,1
25134,male,28.0,2
25135,male,22.0,1
25136,female,30.0,2
25137,female,42.0,3
25138,female,31.0,2
25139,male,55.0,5
25140,female,33.0,2
25141,male,42.0,3
25142,male,45.0,4
25143,female,37.0,3
25144,male,35.0,3
25145,male,42.0,3
25146,male,30.0,2
25147,male,39.0,3
25148,female,29.0,2
25149,female,22.0,1
25150,male,30.0,2
25151,male,29.0,2
25152,female,40.0,3
25153,female,58.0,5
25154,female,36.0,3
25155,female,24.0,1
25156,male,37.0,3
25157,female,38.0,3
25158,male,19.0,0
25159,male,28.0,2
25160,male,56.0,5
25161,female,28.0,2
25162,male,32.0,2
25163,male,32.0,2
25164,male,27.0,2
25165,female,27.0,2
25166,male,63.0,5
25167,female,11.0,0
25168,female,33.0,2
25169,male,42.0,3
25170,male,30.0,2
25171,male,37.0,3
25172,error,error,error
25173,female,24.0,1
25174,male,28.0,2
25175,male,34.0,2
25176,male,53.0,4
25177,female,22.0,1
25178,male,27.0,2
25179,male,25.0,2
25180,male,54.0,4
25181,female,27.0,2
25182,female,31.0,2
25183,male,42.0,3
25184,error,error,error
25185,female,50.0,4
25186,female,31.0,2
25187,male,45.0,4
25188,male,25.0,2
25189,male,34.0,2
25190,female,28.0,2
25191,male,40.0,3
25192,female,47.0,4
25193,female,29.0,2
25194,female,27.0,2
25195,male,27.0,2
25196,female,27.0,2
25197,male,36.0,3
25198,male,18.0,0
25199,male,26.0,2
25200,female,45.0,4
25201,male,37.0,3
25202,female,36.0,3
25203,female,21.0,1
25204,female,27.0,2
25205,male,31.0,2
25206,female,45.0,4
25207,female,25.0,2
25208,female,41.0,3
25209,male,42.0,3
25210,male,43.0,3
25211,female,26.0,2
25212,male,33.0,2
25213,male,41.0,3
25214,error,error,error
25215,male,28.0,2
25216,male,41.0,3
25217,male,40.0,3
25218,male,67.0,6
25219,male,41.0,3
25220,female,39.0,3
25221,female,22.0,1
25222,female,34.0,2
25223,female,40.0,3
25224,female,31.0,2
25225,female,27.0,2
25226,male,32.0,2
25227,female,26.0,2
25228,female,26.0,2
25229,male,42.0,3
25230,male,36.0,3
25231,male,34.0,2
25232,male,31.0,2
25233,male,36.0,3
25234,error,error,error
25235,error,error,error
25236,male,40.0,3
25237,female,26.0,2
25238,male,32.0,2
25239,male,24.0,1
25240,female,25.0,2
25241,male,24.0,1
25242,female,37.0,3
25243,male,40.0,3
25244,male,32.0,2
25245,male,31.0,2
25246,female,21.0,1
25247,male,30.0,2
25248,female,25.0,2
25249,male,36.0,3
25250,female,20.0,1
25251,male,27.0,2
25252,female,25.0,2
25253,male,37.0,3
25254,male,32.0,2
25255,male,32.0,2
25256,female,25.0,2
25257,male,45.0,4
25258,male,37.0,3
25259,male,43.0,3
25260,female,27.0,2
25261,female,24.0,1
25262,male,34.0,2
25263,female,58.0,5
25264,female,23.0,1
25265,error,error,error
25266,female,22.0,1
25267,female,34.0,2
25268,male,27.0,2
25269,error,error,error
25270,error,error,error
25271,female,28.0,2
25272,error,error,error
25273,error,error,error
25274,male,39.0,3
25275,male,45.0,4
25276,female,27.0,2
25277,error,error,error
25278,male,38.0,3
25279,male,38.0,3
25280,male,31.0,2
25281,male,35.0,3
25282,male,37.0,3
25283,male,66.0,6
25284,female,26.0,2
25285,male,37.0,3
25286,female,30.0,2
25287,male,22.0,1
25288,male,33.0,2
25289,female,32.0,2
25290,female,22.0,1
25291,female,24.0,1
25292,female,47.0,4
25293,error,error,error
25294,male,36.0,3
25295,male,40.0,3
25296,male,32.0,2
25297,female,29.0,2
25298,male,48.0,4
25299,male,41.0,3
25300,male,30.0,2
25301,error,error,error
25302,error,error,error
25303,female,27.0,2
25304,error,error,error
25305,error,error,error
25306,error,error,error
25307,error,error,error
25308,error,error,error
25309,error,error,error
25310,error,error,error
25311,error,error,error
25312,female,35.0,3
25313,error,error,error
25314,error,error,error
25315,error,error,error
25316,error,error,error
25317,error,error,error
25318,error,error,error
25319,error,error,error
25320,error,error,error
25321,error,error,error
25322,error,error,error
25323,error,error,error
25324,error,error,error
25325,error,error,error
25326,error,error,error
25327,male,30.0,2
25328,error,error,error
25329,error,error,error
25330,male,29.0,2
25331,error,error,error
25332,female,30.0,2
25333,error,error,error
25334,error,error,error
25335,error,error,error
25336,error,error,error
25337,male,53.0,4
25338,error,error,error
25339,error,error,error
25340,error,error,error
25341,error,error,error
25342,error,error,error
25343,error,error,error
25344,male,40.0,3
25345,female,27.0,2
25346,error,error,error
25347,female,23.0,1
25348,male,30.0,2
25349,male,37.0,3
25350,error,error,error
25351,male,25.0,2
25352,male,29.0,2
25353,error,error,error
25354,female,35.0,3
25355,male,29.0,2
25356,female,26.0,2
25357,male,27.0,2
25358,error,error,error
25359,male,41.0,3
25360,male,32.0,2
25361,error,error,error
25362,male,29.0,2
25363,male,33.0,2
25364,male,25.0,2
25365,female,31.0,2
25366,male,37.0,3
25367,male,31.0,2
25368,female,42.0,3
25369,male,31.0,2
25370,female,24.0,1
25371,male,38.0,3
25372,male,40.0,3
25373,error,error,error
25374,male,31.0,2
25375,female,27.0,2
25376,male,35.0,3
25377,female,24.0,1
25378,male,42.0,3
25379,male,33.0,2
25380,female,25.0,2
25381,male,49.0,4
25382,female,12.0,0
25383,male,36.0,3
25384,female,31.0,2
25385,error,error,error
25386,male,58.0,5
25387,male,31.0,2
25388,male,46.0,4
25389,male,30.0,2
25390,male,28.0,2
25391,female,26.0,2
25392,female,24.0,1
25393,female,35.0,3
25394,male,29.0,2
25395,error,error,error
25396,female,34.0,2
25397,female,49.0,4
25398,male,30.0,2
25399,male,20.0,1
25400,male,37.0,3
25401,male,29.0,2
25402,female,33.0,2
25403,female,43.0,3
25404,female,53.0,4
25405,female,29.0,2
25406,male,35.0,3
25407,female,33.0,2
25408,female,44.0,3
25409,female,49.0,4
25410,male,35.0,3
25411,female,24.0,1
25412,female,30.0,2
25413,male,29.0,2
25414,female,24.0,1
25415,error,error,error
25416,male,39.0,3
25417,female,43.0,3
25418,female,23.0,1
25419,male,85.0,6
25420,male,40.0,3
25421,male,32.0,2
25422,male,28.0,2
25423,male,31.0,2
25424,male,30.0,2
25425,male,30.0,2
25426,male,28.0,2
25427,male,39.0,3
25428,male,34.0,2
25429,male,42.0,3
25430,female,42.0,3
25431,male,33.0,2
25432,female,24.0,1
25433,male,46.0,4
25434,male,46.0,4
25435,male,37.0,3
25436,male,29.0,2
25437,male,29.0,2
25438,male,36.0,3
25439,male,36.0,3
25440,male,27.0,2
25441,female,33.0,2
25442,male,28.0,2
25443,male,27.0,2
25444,male,33.0,2
25445,male,41.0,3
25446,female,36.0,3
25447,male,36.0,3
25448,male,31.0,2
25449,male,35.0,3
25450,error,error,error
25451,male,28.0,2
25452,male,30.0,2
25453,male,36.0,3
25454,error,error,error
25455,male,28.0,2
25456,male,46.0,4
25457,female,27.0,2
25458,male,31.0,2
25459,male,50.0,4
25460,female,23.0,1
25461,male,30.0,2
25462,male,40.0,3
25463,male,27.0,2
25464,male,47.0,4
25465,male,40.0,3
25466,female,28.0,2
25467,female,20.0,1
25468,male,30.0,2
25469,male,36.0,3
25470,female,45.0,4
25471,male,33.0,2
25472,error,error,error
25473,male,28.0,2
25474,female,27.0,2
25475,male,37.0,3
25476,male,39.0,3
25477,male,36.0,3
25478,error,error,error
25479,female,25.0,2
25480,male,33.0,2
25481,female,37.0,3
25482,male,43.0,3
25483,male,33.0,2
25484,male,15.0,0
25485,male,39.0,3
25486,female,23.0,1
25487,female,35.0,3
25488,male,32.0,2
25489,female,43.0,3
25490,male,28.0,2
25491,female,32.0,2
25492,male,21.0,1
25493,female,28.0,2
25494,male,37.0,3
25495,error,error,error
25496,male,42.0,3
25497,male,31.0,2
25498,female,19.0,0
25499,female,21.0,1
25500,female,46.0,4
25501,female,36.0,3
25502,female,20.0,1
25503,male,37.0,3
25504,female,40.0,3
25505,male,27.0,2
25506,male,27.0,2
25507,female,30.0,2
25508,male,59.0,5
25509,male,72.0,6
25510,error,error,error
25511,male,34.0,2
25512,female,29.0,2
25513,male,36.0,3
25514,female,25.0,2
25515,male,47.0,4
25516,male,31.0,2
25517,female,29.0,2
25518,female,41.0,3
25519,female,42.0,3
25520,male,36.0,3
25521,male,55.0,5
25522,female,19.0,0
25523,male,33.0,2
25524,female,30.0,2
25525,male,47.0,4
25526,female,26.0,2
25527,male,35.0,3
25528,female,21.0,1
25529,male,37.0,3
25530,male,36.0,3
25531,male,29.0,2
25532,male,56.0,5
25533,female,34.0,2
25534,male,36.0,3
25535,male,38.0,3
25536,male,37.0,3
25537,male,33.0,2
25538,male,27.0,2
25539,male,32.0,2
25540,male,30.0,2
25541,male,37.0,3
25542,female,27.0,2
25543,male,37.0,3
25544,male,37.0,3
25545,male,26.0,2
25546,female,26.0,2
25547,male,38.0,3
25548,male,30.0,2
25549,female,26.0,2
25550,male,39.0,3
25551,male,33.0,2
25552,male,37.0,3
25553,female,33.0,2
25554,male,34.0,2
25555,male,30.0,2
25556,male,65.0,6
25557,male,44.0,3
25558,female,37.0,3
25559,male,27.0,2
25560,male,32.0,2
25561,male,32.0,2
25562,male,35.0,3
25563,female,21.0,1
25564,male,35.0,3
25565,female,43.0,3
25566,male,33.0,2
25567,female,31.0,2
25568,female,21.0,1
25569,female,42.0,3
25570,male,39.0,3
25571,male,47.0,4
25572,female,29.0,2
25573,male,34.0,2
25574,male,40.0,3
25575,female,29.0,2
25576,male,32.0,2
25577,female,38.0,3
25578,male,30.0,2
25579,male,24.0,1
25580,female,37.0,3
25581,male,45.0,4
25582,error,error,error
25583,male,31.0,2
25584,female,20.0,1
25585,male,35.0,3
25586,male,35.0,3
25587,female,40.0,3
25588,male,18.0,0
25589,female,22.0,1
25590,male,27.0,2
25591,male,43.0,3
25592,male,40.0,3
25593,female,37.0,3
25594,male,29.0,2
25595,female,36.0,3
25596,male,29.0,2
25597,male,33.0,2
25598,female,30.0,2
25599,male,35.0,3
25600,male,43.0,3
25601,female,30.0,2
25602,male,28.0,2
25603,female,28.0,2
25604,female,40.0,3
25605,male,34.0,2
25606,male,32.0,2
25607,female,26.0,2
25608,male,31.0,2
25609,male,28.0,2
25610,male,39.0,3
25611,female,28.0,2
25612,male,33.0,2
25613,male,38.0,3
25614,male,24.0,1
25615,female,38.0,3
25616,male,31.0,2
25617,male,27.0,2
25618,male,39.0,3
25619,male,31.0,2
25620,male,29.0,2
25621,male,47.0,4
25622,male,27.0,2
25623,female,35.0,3
25624,male,51.0,4
25625,male,27.0,2
25626,female,34.0,2
25627,male,34.0,2
25628,male,37.0,3
25629,female,34.0,2
25630,female,45.0,4
25631,female,25.0,2
25632,female,32.0,2
25633,female,29.0,2
25634,male,43.0,3
25635,female,46.0,4
25636,male,26.0,2
25637,male,40.0,3
25638,error,error,error
25639,male,31.0,2
25640,male,32.0,2
25641,error,error,error
25642,female,25.0,2
25643,male,32.0,2
25644,female,43.0,3
25645,female,32.0,2
25646,female,25.0,2
25647,female,31.0,2
25648,male,53.0,4
25649,male,39.0,3
25650,male,30.0,2
25651,female,29.0,2
25652,error,error,error
25653,male,29.0,2
25654,female,23.0,1
25655,male,29.0,2
25656,male,35.0,3
25657,male,39.0,3
25658,error,error,error
25659,male,53.0,4
25660,female,43.0,3
25661,error,error,error
25662,male,35.0,3
25663,male,42.0,3
25664,male,78.0,6
25665,male,32.0,2
25666,male,36.0,3
25667,male,39.0,3
25668,male,29.0,2
25669,male,43.0,3
25670,male,37.0,3
25671,female,32.0,2
25672,male,41.0,3
25673,male,26.0,2
25674,female,45.0,4
25675,male,14.0,0
25676,male,30.0,2
25677,female,45.0,4
25678,male,39.0,3
25679,error,error,error
25680,male,33.0,2
25681,male,30.0,2
25682,female,45.0,4
25683,female,23.0,1
25684,male,36.0,3
25685,error,error,error
25686,male,29.0,2
25687,male,30.0,2
25688,error,error,error
25689,error,error,error
25690,female,32.0,2
25691,female,35.0,3
25692,male,42.0,3
25693,female,25.0,2
25694,male,30.0,2
25695,male,47.0,4
25696,error,error,error
25697,male,30.0,2
25698,male,25.0,2
25699,female,32.0,2
25700,male,31.0,2
25701,male,29.0,2
25702,male,27.0,2
25703,female,31.0,2
25704,male,34.0,2
25705,male,31.0,2
25706,male,44.0,3
25707,female,16.0,0
25708,female,25.0,2
25709,male,28.0,2
25710,female,32.0,2
25711,male,26.0,2
25712,male,30.0,2
25713,male,33.0,2
25714,male,42.0,3
25715,female,30.0,2
25716,male,32.0,2
25717,male,36.0,3
25718,male,37.0,3
25719,female,40.0,3
25720,male,28.0,2
25721,female,25.0,2
25722,male,34.0,2
25723,male,31.0,2
25724,male,33.0,2
25725,male,26.0,2
25726,error,error,error
25727,male,43.0,3
25728,male,36.0,3
25729,male,31.0,2
25730,female,32.0,2
25731,male,35.0,3
25732,error,error,error
25733,male,33.0,2
25734,male,30.0,2
25735,female,32.0,2
25736,female,19.0,0
25737,female,25.0,2
25738,male,29.0,2
25739,female,30.0,2
25740,female,33.0,2
25741,male,27.0,2
25742,female,25.0,2
25743,female,48.0,4
25744,female,31.0,2
25745,female,28.0,2
25746,male,27.0,2
25747,female,26.0,2
25748,female,29.0,2
25749,female,21.0,1
25750,female,18.0,0
25751,female,30.0,2
25752,male,38.0,3
25753,female,25.0,2
25754,female,24.0,1
25755,male,29.0,2
25756,female,33.0,2
25757,female,30.0,2
25758,male,33.0,2
25759,male,30.0,2
25760,female,32.0,2
25761,female,24.0,1
25762,error,error,error
25763,male,21.0,1
25764,female,19.0,0
25765,male,43.0,3
25766,male,40.0,3
25767,male,36.0,3
25768,male,45.0,4
25769,error,error,error
25770,male,32.0,2
25771,female,42.0,3
25772,male,31.0,2
25773,male,31.0,2
25774,male,32.0,2
25775,error,error,error
25776,error,error,error
25777,male,26.0,2
25778,female,44.0,3
25779,male,32.0,2
25780,female,34.0,2
25781,male,56.0,5
25782,female,27.0,2
25783,error,error,error
25784,male,34.0,2
25785,error,error,error
25786,female,38.0,3
25787,male,45.0,4
25788,female,23.0,1
25789,female,22.0,1
25790,female,24.0,1
25791,error,error,error
25792,male,34.0,2
25793,female,26.0,2
25794,male,48.0,4
25795,male,48.0,4
25796,female,44.0,3
25797,male,39.0,3
25798,male,36.0,3
25799,female,22.0,1
25800,error,error,error
25801,female,26.0,2
25802,male,31.0,2
25803,female,23.0,1
25804,female,22.0,1
25805,male,32.0,2
25806,male,26.0,2
25807,male,44.0,3
25808,male,32.0,2
25809,male,28.0,2
25810,male,34.0,2
25811,error,error,error
25812,female,25.0,2
25813,female,32.0,2
25814,female,26.0,2
25815,male,37.0,3
25816,male,27.0,2
25817,female,22.0,1
25818,female,43.0,3
25819,female,29.0,2
25820,male,31.0,2
25821,female,30.0,2
25822,male,45.0,4
25823,male,34.0,2
25824,male,34.0,2
25825,female,19.0,0
25826,female,46.0,4
25827,male,32.0,2
25828,male,28.0,2
25829,male,56.0,5
25830,error,error,error
25831,female,38.0,3
25832,female,33.0,2
25833,female,37.0,3
25834,male,38.0,3
25835,female,30.0,2
25836,male,53.0,4
25837,male,35.0,3
25838,male,45.0,4
25839,male,39.0,3
25840,female,46.0,4
25841,male,43.0,3
25842,female,37.0,3
25843,male,33.0,2
25844,error,error,error
25845,male,48.0,4
25846,male,40.0,3
25847,male,36.0,3
25848,male,66.0,6
25849,error,error,error
25850,female,25.0,2
25851,female,43.0,3
25852,male,28.0,2
25853,error,error,error
25854,female,32.0,2
25855,male,33.0,2
25856,female,29.0,2
25857,male,36.0,3
25858,male,30.0,2
25859,error,error,error
25860,male,42.0,3
25861,male,21.0,1
25862,female,42.0,3
25863,male,34.0,2
25864,error,error,error
25865,male,34.0,2
25866,male,33.0,2
25867,male,30.0,2
25868,error,error,error
25869,male,36.0,3
25870,female,34.0,2
25871,male,51.0,4
25872,female,26.0,2
25873,male,24.0,1
25874,error,error,error
25875,error,error,error
25876,male,39.0,3
25877,male,20.0,1
25878,male,41.0,3
25879,male,39.0,3
25880,male,30.0,2
25881,female,31.0,2
25882,male,30.0,2
25883,female,14.0,0
25884,male,45.0,4
25885,male,33.0,2
25886,female,35.0,3
25887,male,36.0,3
25888,error,error,error
25889,female,28.0,2
25890,male,26.0,2
25891,female,16.0,0
25892,error,error,error
25893,female,45.0,4
25894,female,30.0,2
25895,male,44.0,3
25896,male,34.0,2
25897,error,error,error
25898,male,34.0,2
25899,male,31.0,2
25900,male,15.0,0
25901,female,30.0,2
25902,male,30.0,2
25903,male,46.0,4
25904,male,29.0,2
25905,error,error,error
25906,male,41.0,3
25907,female,27.0,2
25908,male,38.0,3
25909,male,21.0,1
25910,male,35.0,3
25911,male,36.0,3
25912,male,37.0,3
25913,male,46.0,4
25914,male,52.0,4
25915,male,31.0,2
25916,male,32.0,2
25917,female,60.0,5
25918,male,47.0,4
25919,female,31.0,2
25920,male,40.0,3
25921,male,41.0,3
25922,female,50.0,4
25923,male,28.0,2
25924,error,error,error
25925,male,40.0,3
25926,female,24.0,1
25927,male,36.0,3
25928,male,71.0,6
25929,female,34.0,2
25930,male,29.0,2
25931,male,31.0,2
25932,female,70.0,6
25933,male,31.0,2
25934,male,50.0,4
25935,female,30.0,2
25936,male,36.0,3
25937,male,23.0,1
25938,male,41.0,3
25939,female,30.0,2
25940,male,28.0,2
25941,female,43.0,3
25942,male,32.0,2
25943,male,40.0,3
25944,male,37.0,3
25945,female,32.0,2
25946,female,29.0,2
25947,male,29.0,2
25948,error,error,error
25949,error,error,error
25950,male,26.0,2
25951,male,33.0,2
25952,female,38.0,3
25953,male,25.0,2
25954,male,21.0,1
25955,female,42.0,3
25956,error,error,error
25957,male,31.0,2
25958,female,29.0,2
25959,female,39.0,3
25960,female,24.0,1
25961,female,35.0,3
25962,male,24.0,1
25963,male,64.0,5
25964,male,27.0,2
25965,male,34.0,2
25966,male,29.0,2
25967,error,error,error
25968,male,35.0,3
25969,male,39.0,3
25970,error,error,error
25971,female,41.0,3
25972,female,47.0,4
25973,male,38.0,3
25974,male,36.0,3
25975,female,39.0,3
25976,male,35.0,3
25977,male,48.0,4
25978,female,41.0,3
25979,male,60.0,5
25980,male,47.0,4
25981,female,44.0,3
25982,male,33.0,2
25983,male,47.0,4
25984,male,42.0,3
25985,male,65.0,6
25986,male,30.0,2
25987,female,36.0,3
25988,male,58.0,5
25989,female,23.0,1
25990,male,33.0,2
25991,male,47.0,4
25992,female,38.0,3
25993,male,23.0,1
25994,female,28.0,2
25995,male,29.0,2
25996,female,31.0,2
25997,female,36.0,3
25998,error,error,error
25999,male,60.0,5
26000,male,43.0,3
26001,female,49.0,4
26002,female,39.0,3
26003,female,31.0,2
26004,female,32.0,2
26005,female,28.0,2
26006,female,25.0,2
26007,male,47.0,4
26008,male,35.0,3
26009,female,22.0,1
26010,female,31.0,2
26011,male,49.0,4
26012,male,25.0,2
26013,error,error,error
26014,male,30.0,2
26015,male,28.0,2
26016,male,32.0,2
26017,female,38.0,3
26018,male,33.0,2
26019,female,23.0,1
26020,male,23.0,1
26021,error,error,error
26022,male,32.0,2
26023,female,29.0,2
26024,female,27.0,2
26025,female,31.0,2
26026,male,31.0,2
26027,male,29.0,2
26028,male,28.0,2
26029,error,error,error
26030,male,60.0,5
26031,female,31.0,2
26032,female,28.0,2
26033,male,46.0,4
26034,female,24.0,1
26035,male,37.0,3
26036,female,31.0,2
26037,error,error,error
26038,error,error,error
26039,female,31.0,2
26040,male,46.0,4
26041,male,42.0,3
26042,female,24.0,1
26043,female,35.0,3
26044,male,43.0,3
26045,female,42.0,3
26046,error,error,error
26047,female,53.0,4
26048,female,84.0,6
26049,female,34.0,2
26050,male,57.0,5
26051,female,35.0,3
26052,female,39.0,3
26053,female,41.0,3
26054,male,39.0,3
26055,female,34.0,2
26056,male,38.0,3
26057,female,32.0,2
26058,male,38.0,3
26059,female,33.0,2
26060,male,30.0,2
26061,error,error,error
26062,error,error,error
26063,error,error,error
26064,female,12.0,0
26065,male,46.0,4
26066,female,47.0,4
26067,female,40.0,3
26068,female,32.0,2
26069,female,23.0,1
26070,error,error,error
26071,male,37.0,3
26072,male,62.0,5
26073,male,33.0,2
26074,male,47.0,4
26075,female,28.0,2
26076,female,45.0,4
26077,male,28.0,2
26078,male,46.0,4
26079,error,error,error
26080,male,49.0,4
26081,female,38.0,3
26082,male,30.0,2
26083,male,39.0,3
26084,male,31.0,2
26085,male,34.0,2
26086,female,23.0,1
26087,error,error,error
26088,male,44.0,3
26089,male,37.0,3
26090,male,34.0,2
26091,error,error,error
26092,female,26.0,2
26093,male,38.0,3
26094,female,30.0,2
26095,male,36.0,3
26096,female,34.0,2
26097,error,error,error
26098,female,29.0,2
26099,error,error,error
26100,error,error,error
26101,error,error,error
26102,error,error,error
26103,error,error,error
26104,error,error,error
26105,error,error,error
26106,error,error,error
26107,error,error,error
26108,error,error,error
26109,error,error,error
26110,error,error,error
26111,error,error,error
26112,error,error,error
26113,female,29.0,2
26114,error,error,error
26115,error,error,error
26116,error,error,error
26117,error,error,error
26118,female,26.0,2
26119,error,error,error
26120,error,error,error
26121,male,42.0,3
26122,male,25.0,2
26123,error,error,error
26124,male,47.0,4
26125,error,error,error
26126,error,error,error
26127,error,error,error
26128,error,error,error
26129,error,error,error
26130,error,error,error
26131,error,error,error
26132,error,error,error
26133,error,error,error
26134,error,error,error
26135,error,error,error
26136,error,error,error
26137,female,26.0,2
26138,error,error,error
26139,error,error,error
26140,error,error,error
26141,male,37.0,3
26142,male,28.0,2
26143,male,64.0,5
26144,male,34.0,2
26145,female,44.0,3
26146,female,28.0,2
26147,male,37.0,3
26148,error,error,error
26149,error,error,error
26150,error,error,error
26151,error,error,error
26152,error,error,error
26153,error,error,error
26154,error,error,error
26155,error,error,error
26156,error,error,error
26157,error,error,error
26158,error,error,error
26159,error,error,error
26160,error,error,error
26161,error,error,error
26162,error,error,error
26163,error,error,error
26164,error,error,error
26165,error,error,error
26166,error,error,error
26167,female,39.0,3
26168,error,error,error
26169,error,error,error
26170,error,error,error
26171,error,error,error
26172,error,error,error
26173,error,error,error
26174,error,error,error
26175,error,error,error
26176,error,error,error
26177,error,error,error
26178,error,error,error
26179,error,error,error
26180,error,error,error
26181,error,error,error
26182,error,error,error
26183,error,error,error
26184,error,error,error
26185,error,error,error
26186,error,error,error
26187,error,error,error
26188,error,error,error
26189,error,error,error
26190,error,error,error
26191,error,error,error
26192,error,error,error
26193,male,33.0,2
26194,female,26.0,2
26195,error,error,error
26196,error,error,error
26197,error,error,error
26198,error,error,error
26199,male,53.0,4
26200,male,31.0,2
26201,male,31.0,2
26202,female,31.0,2
26203,female,29.0,2
26204,female,28.0,2
26205,male,44.0,3
26206,female,28.0,2
26207,male,33.0,2
26208,female,25.0,2
26209,male,38.0,3
26210,male,36.0,3
26211,female,18.0,0
26212,female,39.0,3
26213,female,34.0,2
26214,female,44.0,3
26215,male,51.0,4
26216,male,36.0,3
26217,male,34.0,2
26218,error,error,error
26219,male,32.0,2
26220,error,error,error
26221,male,30.0,2
26222,male,35.0,3
26223,female,30.0,2
26224,male,28.0,2
26225,female,49.0,4
26226,male,31.0,2
26227,error,error,error
26228,female,26.0,2
26229,male,54.0,4
26230,female,44.0,3
26231,male,31.0,2
26232,female,25.0,2
26233,female,39.0,3
26234,male,32.0,2
26235,female,36.0,3
