user_count,skilltest_tenure
1189,"[367, 12, 1]"
1190,"[431, 14, 1]"
1191,"[389, 12, 1]"
1192,"[193, 6, 0]"
1193,"[434, 14, 1]"
1194,None
1195,"[733, 24, 2]"
1196,"[179, 5, 0]"
1197,None
1198,"[776, 25, 2]"
1199,"[498, 16, 1]"
1200,None
1201,"[586, 19, 1]"
1202,"[845, 28, 2]"
1203,"[877, 29, 2]"
1204,"[808, 26, 2]"
1205,"[529, 17, 1]"
1206,None
1207,"[1129, 37, 3]"
1208,"[468, 15, 1]"
1209,"[1998, 66, 5]"
1210,"[724, 24, 1]"
1211,"[502, 16, 1]"
1212,"[629, 20, 1]"
1213,"[353, 11, 0]"
1214,None
1215,"[1736, 57, 4]"
1216,"[2867, 95, 7]"
1217,"[557, 18, 1]"
1218,"[761, 25, 2]"
1219,"[845, 28, 2]"
1220,"[717, 23, 1]"
1221,"[1256, 41, 3]"
1222,"[979, 32, 2]"
1223,"[1064, 35, 2]"
1224,"[1124, 37, 3]"
1225,"[1094, 36, 2]"
1226,"[1591, 53, 4]"
1227,"[893, 29, 2]"
1228,"[193, 6, 0]"
1229,None
1230,"[967, 32, 2]"
1231,"[1612, 53, 4]"
1232,"[452, 15, 1]"
1233,"[2284, 76, 6]"
1234,"[378, 12, 1]"
1235,"[403, 13, 1]"
1236,None
1237,"[429, 14, 1]"
1238,"[382, 12, 1]"
1239,None
1240,"[99, 3, 0]"
1241,"[912, 30, 2]"
1242,"[823, 27, 2]"
1243,"[669, 22, 1]"
1244,None
1245,"[1014, 33, 2]"
1246,"[1417, 47, 3]"
1247,"[832, 27, 2]"
1248,"[535, 17, 1]"
1249,"[414, 13, 1]"
1250,"[531, 17, 1]"
1251,"[1058, 35, 2]"
1252,None
1253,"[685, 22, 1]"
1254,"[701, 23, 1]"
1255,"[683, 22, 1]"
1256,None
1257,None
1258,"[1569, 52, 4]"
1259,"[1559, 51, 4]"
1260,"[1577, 52, 4]"
1261,None
1262,"[359, 11, 0]"
1263,"[221, 7, 0]"
1264,"[605, 20, 1]"
1265,None
1266,"[1405, 46, 3]"
1267,"[815, 27, 2]"
1268,"[1627, 54, 4]"
1269,"[1405, 46, 3]"
1270,"[563, 18, 1]"
1271,"[851, 28, 2]"
1272,"[1413, 47, 3]"
1273,"[355, 11, 0]"
1274,None
1275,None
1276,"[1257, 41, 3]"
1277,None
1278,"[1894, 63, 5]"
1279,None
1280,None
1281,"[900, 30, 2]"
1282,None
1283,"[2342, 78, 6]"
1284,"[489, 16, 1]"
1285,None
1286,"[753, 25, 2]"
1287,"[1179, 39, 3]"
1288,None
1289,"[3033, 101, 8]"
1290,"[824, 27, 2]"
1291,"[463, 15, 1]"
1292,"[730, 24, 2]"
1293,"[220, 7, 0]"
1294,"[800, 26, 2]"
1295,None
1296,"[2279, 75, 6]"
1297,"[2570, 85, 7]"
1298,"[1901, 63, 5]"
1299,"[669, 22, 1]"
1300,"[794, 26, 2]"
1301,"[706, 23, 1]"
1302,"[620, 20, 1]"
1303,None
1304,"[801, 26, 2]"
1305,"[329, 10, 0]"
1306,"[627, 20, 1]"
1307,None
1308,"[801, 26, 2]"
1309,"[704, 23, 1]"
1310,"[1088, 36, 2]"
1311,"[265, 8, 0]"
1312,"[1078, 35, 2]"
1313,"[584, 19, 1]"
1314,"[1592, 53, 4]"
1315,"[628, 20, 1]"
1316,"[543, 18, 1]"
1317,"[1430, 47, 3]"
1318,None
1319,None
1320,"[304, 10, 0]"
1321,"[292, 9, 0]"
1322,None
1323,"[781, 26, 2]"
1324,"[696, 23, 1]"
1325,"[424, 14, 1]"
1326,None
1327,"[592, 19, 1]"
1328,"[289, 9, 0]"
1329,"[2255, 75, 6]"
1330,None
1331,"[101, 3, 0]"
1332,"[429, 14, 1]"
1333,None
1334,"[1815, 60, 4]"
1335,None
1336,"[274, 9, 0]"
1337,"[796, 26, 2]"
1338,"[2189, 72, 5]"
1339,"[156, 5, 0]"
1340,"[351, 11, 0]"
1341,None
1342,None
1343,"[735, 24, 2]"
1344,"[2438, 81, 6]"
1345,None
1346,None
1347,None
1348,"[1602, 53, 4]"
1349,"[2418, 80, 6]"
1350,None
1351,"[830, 27, 2]"
1352,"[668, 22, 1]"
1353,"[747, 24, 2]"
1354,None
1355,None
1356,None
1357,"[654, 21, 1]"
1358,"[720, 24, 1]"
1359,"[422, 14, 1]"
1360,"[470, 15, 1]"
1361,"[1534, 51, 4]"
1362,None
1363,"[769, 25, 2]"
1364,None
1365,"[832, 27, 2]"
1366,None
1367,None
1368,"[137, 4, 0]"
1369,"[352, 11, 0]"
1370,"[388, 12, 1]"
1371,None
1372,"[624, 20, 1]"
1373,"[236, 7, 0]"
1374,None
1375,None
1376,"[641, 21, 1]"
1377,"[361, 12, 0]"
1378,None
1379,None
1380,"[496, 16, 1]"
1381,"[456, 15, 1]"
1382,"[782, 26, 2]"
1383,"[288, 9, 0]"
1384,"[2129, 70, 5]"
1385,"[1932, 64, 5]"
1386,"[988, 32, 2]"
1387,"[625, 20, 1]"
1388,None
1389,None
1390,"[2246, 74, 6]"
1391,None
1392,"[719, 23, 1]"
1393,None
1394,"[686, 22, 1]"
1395,"[191, 6, 0]"
1396,"[566, 18, 1]"
1397,"[3391, 113, 9]"
1398,"[842, 28, 2]"
1399,None
1400,None
1401,"[871, 29, 2]"
1402,"[1056, 35, 2]"
1403,"[654, 21, 1]"
1404,"[1542, 51, 4]"
1405,"[860, 28, 2]"
1406,"[450, 15, 1]"
1407,"[855, 28, 2]"
1408,"[831, 27, 2]"
1409,None
1410,None
1411,"[1136, 37, 3]"
1412,None
1413,"[998, 33, 2]"
1414,"[970, 32, 2]"
1415,"[2118, 70, 5]"
1416,"[633, 21, 1]"
1417,"[471, 15, 1]"
1418,"[457, 15, 1]"
1419,"[1119, 37, 3]"
1420,"[765, 25, 2]"
1421,"[935, 31, 2]"
1422,None
1423,"[692, 23, 1]"
1424,None
1425,None
1426,None
1427,"[2397, 79, 6]"
1428,"[2022, 67, 5]"
1429,"[780, 26, 2]"
1430,"[797, 26, 2]"
1431,"[1062, 35, 2]"
1432,"[628, 20, 1]"
1433,"[706, 23, 1]"
1434,None
1435,None
1436,None
1437,None
1438,"[930, 31, 2]"
1439,"[226, 7, 0]"
1440,"[704, 23, 1]"
1441,"[638, 21, 1]"
1442,None
1443,"[327, 10, 0]"
1444,None
1445,None
1446,"[550, 18, 1]"
1447,"[536, 17, 1]"
1448,"[280, 9, 0]"
1449,"[2377, 79, 6]"
1450,"[1411, 47, 3]"
1451,"[888, 29, 2]"
1452,"[358, 11, 0]"
1453,"[671, 22, 1]"
1454,None
1455,"[360, 12, 0]"
1456,"[943, 31, 2]"
1457,"[871, 29, 2]"
1458,None
1459,"[72, 2, 0]"
1460,"[590, 19, 1]"
1461,"[450, 15, 1]"
1462,"[459, 15, 1]"
1463,"[583, 19, 1]"
1464,"[2301, 76, 6]"
1465,None
1466,None
1467,None
1468,"[2150, 71, 5]"
1469,"[1118, 37, 3]"
1470,"[2195, 73, 6]"
1471,"[814, 27, 2]"
1472,"[166, 5, 0]"
1473,"[621, 20, 1]"
1474,"[844, 28, 2]"
1475,"[658, 21, 1]"
1476,"[1736, 57, 4]"
1477,None
1478,"[353, 11, 0]"
1479,"[1473, 49, 4]"
1480,"[1480, 49, 4]"
1481,"[863, 28, 2]"
1482,"[880, 29, 2]"
1483,"[391, 13, 1]"
1484,None
1485,"[246, 8, 0]"
1486,None
1487,"[435, 14, 1]"
1488,None
1489,"[786, 26, 2]"
1490,"[531, 17, 1]"
1491,"[436, 14, 1]"
1492,"[677, 22, 1]"
1493,"[1476, 49, 4]"
1494,"[842, 28, 2]"
1495,"[462, 15, 1]"
1496,None
1497,"[431, 14, 1]"
1498,"[776, 25, 2]"
1499,"[383, 12, 1]"
1500,"[801, 26, 2]"
1501,"[657, 21, 1]"
1502,"[751, 25, 2]"
1503,"[160, 5, 0]"
1504,"[324, 10, 0]"
1505,"[2578, 85, 7]"
1506,"[720, 24, 1]"
1507,"[331, 11, 0]"
1508,"[1501, 50, 4]"
1509,"[288, 9, 0]"
1510,"[2446, 81, 6]"
1511,"[2432, 81, 6]"
1512,"[611, 20, 1]"
1513,"[2721, 90, 7]"
1514,None
1515,"[762, 25, 2]"
1516,"[80, 2, 0]"
1517,"[694, 23, 1]"
1518,"[3518, 117, 9]"
1519,"[2763, 92, 7]"
1520,"[633, 21, 1]"
1521,None
1522,"[1550, 51, 4]"
1523,None
1524,None
1525,"[440, 14, 1]"
1526,"[635, 21, 1]"
1527,"[19, 0, 0]"
1528,"[643, 21, 1]"
1529,None
1530,"[1216, 40, 3]"
1531,"[897, 29, 2]"
1532,"[634, 21, 1]"
1533,"[880, 29, 2]"
1534,"[289, 9, 0]"
1535,"[432, 14, 1]"
1536,"[715, 23, 1]"
1537,None
1538,"[893, 29, 2]"
1539,None
1540,"[268, 8, 0]"
1541,None
1542,"[479, 15, 1]"
1543,"[643, 21, 1]"
1544,"[676, 22, 1]"
1545,"[3809, 126, 10]"
1546,"[1816, 60, 4]"
1547,"[2889, 96, 7]"
1548,"[275, 9, 0]"
1549,"[69, 2, 0]"
1550,"[659, 21, 1]"
1551,None
1552,"[705, 23, 1]"
1553,"[845, 28, 2]"
1554,None
1555,"[423, 14, 1]"
1556,"[341, 11, 0]"
1557,"[679, 22, 1]"
1558,"[758, 25, 2]"
1559,"[2100, 70, 5]"
1560,"[934, 31, 2]"
1561,None
1562,None
1563,"[1558, 51, 4]"
1564,"[659, 21, 1]"
1565,None
1566,None
1567,None
1568,"[287, 9, 0]"
1569,"[816, 27, 2]"
1570,"[1412, 47, 3]"
1571,"[361, 12, 0]"
1572,"[563, 18, 1]"
1573,None
1574,"[493, 16, 1]"
1575,"[558, 18, 1]"
1576,None
1577,"[81, 2, 0]"
1578,None
1579,"[336, 11, 0]"
1580,"[681, 22, 1]"
1581,None
1582,"[1070, 35, 2]"
1583,None
1584,"[898, 29, 2]"
1585,"[359, 11, 0]"
1586,None
1587,"[1237, 41, 3]"
1588,"[1470, 49, 4]"
1589,None
1590,None
1591,"[47, 1, 0]"
1592,"[353, 11, 0]"
1593,"[3223, 107, 8]"
1594,"[555, 18, 1]"
1595,"[376, 12, 1]"
1596,"[886, 29, 2]"
1597,"[1554, 51, 4]"
1598,None
1599,None
1600,"[2167, 72, 5]"
1601,"[3000, 100, 8]"
1602,None
1603,"[218, 7, 0]"
1604,"[620, 20, 1]"
1605,"[989, 32, 2]"
1606,"[656, 21, 1]"
1607,None
1608,"[1428, 47, 3]"
1609,"[738, 24, 2]"
1610,"[3279, 109, 8]"
1611,"[713, 23, 1]"
1612,None
1613,None
1614,"[1236, 41, 3]"
1615,None
1616,"[641, 21, 1]"
1617,"[801, 26, 2]"
1618,"[438, 14, 1]"
1619,None
1620,"[499, 16, 1]"
1621,"[754, 25, 2]"
1622,"[779, 25, 2]"
1623,"[2013, 67, 5]"
1624,None
1625,"[465, 15, 1]"
1626,None
1627,"[1950, 65, 5]"
1628,"[1517, 50, 4]"
1629,None
1630,"[357, 11, 0]"
1631,"[206, 6, 0]"
1632,"[385, 12, 1]"
1633,"[921, 30, 2]"
1634,"[724, 24, 1]"
1635,"[854, 28, 2]"
1636,"[1668, 55, 4]"
1637,"[1696, 56, 4]"
1638,None
1639,"[373, 12, 1]"
1640,"[601, 20, 1]"
1641,"[801, 26, 2]"
1642,"[2170, 72, 5]"
1643,"[830, 27, 2]"
1644,"[474, 15, 1]"
1645,"[319, 10, 0]"
1646,None
1647,"[808, 26, 2]"
1648,"[842, 28, 2]"
1649,None
1650,"[384, 12, 1]"
1651,None
1652,"[1950, 65, 5]"
1653,"[1011, 33, 2]"
1654,"[403, 13, 1]"
1655,"[781, 26, 2]"
1656,"[147, 4, 0]"
1657,"[2218, 73, 6]"
1658,"[549, 18, 1]"
1659,None
1660,None
1661,"[2284, 76, 6]"
1662,"[1457, 48, 3]"
1663,"[647, 21, 1]"
1664,"[331, 11, 0]"
1665,"[465, 15, 1]"
1666,None
1667,"[305, 10, 0]"
1668,"[299, 9, 0]"
1669,"[632, 21, 1]"
1670,"[1462, 48, 4]"
1671,"[1496, 49, 4]"
1672,"[723, 24, 1]"
1673,None
1674,"[466, 15, 1]"
1675,"[1870, 62, 5]"
1676,"[1919, 63, 5]"
1677,None
1678,"[978, 32, 2]"
1679,"[253, 8, 0]"
1680,"[3327, 110, 9]"
1681,"[2548, 84, 6]"
1682,"[2195, 73, 6]"
1683,"[3693, 123, 10]"
1684,"[2865, 95, 7]"
1685,"[728, 24, 1]"
1686,"[800, 26, 2]"
1687,"[2752, 91, 7]"
1688,"[2926, 97, 8]"
1689,None
1690,"[649, 21, 1]"
1691,None
1692,"[289, 9, 0]"
1693,"[646, 21, 1]"
1694,None
1695,None
1696,None
1697,None
1698,"[67, 2, 0]"
1699,"[223, 7, 0]"
1700,None
1701,"[728, 24, 1]"
1702,None
1703,"[899, 29, 2]"
1704,"[894, 29, 2]"
1705,None
1706,"[439, 14, 1]"
1707,None
1708,"[691, 23, 1]"
1709,None
1710,None
1711,"[1824, 60, 4]"
1712,"[360, 12, 0]"
1713,"[2668, 88, 7]"
1714,"[1532, 51, 4]"
1715,"[1327, 44, 3]"
1716,"[1548, 51, 4]"
1717,None
1718,"[852, 28, 2]"
1719,"[363, 12, 0]"
1720,None
1721,"[1774, 59, 4]"
1722,"[193, 6, 0]"
1723,"[870, 29, 2]"
1724,"[80, 2, 0]"
1725,"[617, 20, 1]"
1726,None
1727,None
1728,"[748, 24, 2]"
1729,None
1730,"[1268, 42, 3]"
1731,None
1732,"[429, 14, 1]"
1733,"[3401, 113, 9]"
1734,"[325, 10, 0]"
1735,None
1736,None
1737,"[2265, 75, 6]"
1738,"[632, 21, 1]"
1739,"[237, 7, 0]"
1740,None
1741,None
1742,None
1743,"[636, 21, 1]"
1744,"[1381, 46, 3]"
1745,"[2553, 85, 6]"
1746,"[2172, 72, 5]"
1747,None
1748,"[1616, 53, 4]"
1749,"[220, 7, 0]"
1750,None
1751,None
1752,"[799, 26, 2]"
1753,"[717, 23, 1]"
1754,None
1755,"[829, 27, 2]"
1756,"[2727, 90, 7]"
1757,"[491, 16, 1]"
1758,"[675, 22, 1]"
1759,"[1107, 36, 3]"
1760,"[619, 20, 1]"
1761,"[1808, 60, 4]"
1762,"[2435, 81, 6]"
1763,"[1248, 41, 3]"
1764,"[396, 13, 1]"
1765,"[666, 22, 1]"
1766,"[3230, 107, 8]"
1767,"[772, 25, 2]"
1768,"[3156, 105, 8]"
1769,"[1359, 45, 3]"
1770,None
1771,"[123, 4, 0]"
1772,None
1773,"[297, 9, 0]"
1774,"[387, 12, 1]"
1775,"[966, 32, 2]"
1776,"[715, 23, 1]"
1777,None
1778,"[558, 18, 1]"
1779,"[802, 26, 2]"
1780,"[242, 8, 0]"
1781,None
1782,"[436, 14, 1]"
1783,"[694, 23, 1]"
1784,"[450, 15, 1]"
1785,"[922, 30, 2]"
1786,"[761, 25, 2]"
1787,"[1074, 35, 2]"
1788,None
1789,"[1233, 41, 3]"
1790,None
1791,"[864, 28, 2]"
1792,"[684, 22, 1]"
1793,"[2166, 72, 5]"
1794,None
1795,"[409, 13, 1]"
1796,"[853, 28, 2]"
1797,None
1798,"[2643, 88, 7]"
1799,"[468, 15, 1]"
1800,"[843, 28, 2]"
1801,"[353, 11, 0]"
1802,"[780, 26, 2]"
1803,"[2413, 80, 6]"
1804,"[537, 17, 1]"
1805,"[1048, 34, 2]"
1806,"[55, 1, 0]"
1807,"[828, 27, 2]"
1808,"[2247, 74, 6]"
1809,"[1368, 45, 3]"
1810,"[768, 25, 2]"
1811,"[207, 6, 0]"
1812,"[250, 8, 0]"
1813,"[579, 19, 1]"
1814,"[1660, 55, 4]"
1815,"[1325, 44, 3]"
1816,"[860, 28, 2]"
1817,None
1818,"[425, 14, 1]"
1819,"[483, 16, 1]"
1820,"[207, 6, 0]"
1821,None
1822,None
1823,"[338, 11, 0]"
1824,"[440, 14, 1]"
1825,"[1662, 55, 4]"
1826,None
1827,"[773, 25, 2]"
1828,"[568, 18, 1]"
1829,"[505, 16, 1]"
1830,"[1752, 58, 4]"
1831,None
1832,"[233, 7, 0]"
1833,"[906, 30, 2]"
1834,None
1835,"[723, 24, 1]"
1836,"[349, 11, 0]"
1837,"[465, 15, 1]"
1838,"[330, 11, 0]"
1839,"[259, 8, 0]"
1840,None
1841,None
1842,None
1843,"[181, 6, 0]"
1844,None
1845,None
1846,"[188, 6, 0]"
1847,"[2014, 67, 5]"
1848,None
1849,"[1056, 35, 2]"
1850,"[2423, 80, 6]"
1851,"[1087, 36, 2]"
1852,None
1853,"[1623, 54, 4]"
1854,"[836, 27, 2]"
1855,"[773, 25, 2]"
1856,"[502, 16, 1]"
1857,"[1362, 45, 3]"
1858,None
1859,None
1860,"[1231, 41, 3]"
1861,"[27, 0, 0]"
1862,"[1760, 58, 4]"
1863,"[675, 22, 1]"
1864,"[859, 28, 2]"
1865,"[1579, 52, 4]"
1866,"[967, 32, 2]"
1867,"[856, 28, 2]"
1868,"[888, 29, 2]"
1869,"[1817, 60, 4]"
1870,"[526, 17, 1]"
1871,"[2364, 78, 6]"
1872,"[1942, 64, 5]"
1873,"[3136, 104, 8]"
1874,None
1875,"[1015, 33, 2]"
1876,None
1877,None
1878,"[349, 11, 0]"
1879,"[834, 27, 2]"
1880,None
1881,"[1714, 57, 4]"
1882,None
1883,None
1884,"[804, 26, 2]"
1885,None
1886,"[752, 25, 2]"
1887,"[157, 5, 0]"
1888,"[39, 1, 0]"
1889,None
1890,"[713, 23, 1]"
1891,None
1892,"[424, 14, 1]"
1893,"[563, 18, 1]"
1894,"[316, 10, 0]"
1895,"[751, 25, 2]"
1896,"[803, 26, 2]"
1897,None
1898,"[588, 19, 1]"
1899,"[837, 27, 2]"
1900,"[848, 28, 2]"
1901,None
1902,"[777, 25, 2]"
1903,None
1904,None
1905,"[819, 27, 2]"
1906,"[305, 10, 0]"
1907,"[706, 23, 1]"
1908,None
1909,"[819, 27, 2]"
1910,None
1911,None
1912,"[1566, 52, 4]"
1913,"[715, 23, 1]"
1914,"[825, 27, 2]"
1915,None
1916,"[752, 25, 2]"
1917,"[1233, 41, 3]"
1918,"[700, 23, 1]"
1919,"[754, 25, 2]"
1920,"[639, 21, 1]"
1921,"[558, 18, 1]"
1922,"[678, 22, 1]"
1923,"[2247, 74, 6]"
1924,"[933, 31, 2]"
1925,None
1926,"[272, 9, 0]"
1927,"[214, 7, 0]"
1928,None
1929,"[328, 10, 0]"
1930,"[288, 9, 0]"
1931,"[620, 20, 1]"
1932,None
1933,None
1934,None
1935,"[745, 24, 2]"
1936,"[849, 28, 2]"
1937,"[327, 10, 0]"
1938,"[337, 11, 0]"
1939,"[183, 6, 0]"
1940,"[576, 19, 1]"
1941,None
1942,"[103, 3, 0]"
1943,"[503, 16, 1]"
1944,"[552, 18, 1]"
1945,None
1946,"[585, 19, 1]"
1947,None
1948,"[579, 19, 1]"
1949,"[471, 15, 1]"
1950,"[698, 23, 1]"
1951,"[820, 27, 2]"
1952,None
1953,"[191, 6, 0]"
1954,None
1955,"[559, 18, 1]"
1956,"[557, 18, 1]"
1957,None
1958,None
1959,"[438, 14, 1]"
1960,"[493, 16, 1]"
1961,"[487, 16, 1]"
1962,"[481, 16, 1]"
1963,"[480, 16, 1]"
1964,None
1965,"[649, 21, 1]"
1966,"[690, 23, 1]"
1967,"[625, 20, 1]"
1968,None
1969,"[1346, 44, 3]"
1970,"[605, 20, 1]"
1971,None
1972,None
1973,"[491, 16, 1]"
1974,None
1975,"[118, 3, 0]"
1976,"[334, 11, 0]"
1977,None
1978,"[500, 16, 1]"
1979,"[432, 14, 1]"
1980,"[177, 5, 0]"
1981,"[93, 3, 0]"
1982,"[354, 11, 0]"
1983,None
1984,None
1985,None
1986,"[541, 18, 1]"
1987,"[60, 2, 0]"
1988,"[505, 16, 1]"
1989,"[627, 20, 1]"
1990,"[432, 14, 1]"
1991,"[274, 9, 0]"
1992,"[215, 7, 0]"
1993,None
1994,None
1995,"[1384, 46, 3]"
1996,"[877, 29, 2]"
1997,"[381, 12, 1]"
1998,"[387, 12, 1]"
1999,"[1229, 40, 3]"
2000,None
2001,None
2002,None
2003,None
2004,"[2818, 93, 7]"
2005,"[1345, 44, 3]"
2006,"[555, 18, 1]"
2007,"[451, 15, 1]"
2008,"[1650, 55, 4]"
2009,"[877, 29, 2]"
2010,"[1132, 37, 3]"
2011,"[862, 28, 2]"
2012,"[492, 16, 1]"
2013,"[63, 2, 0]"
2014,"[117, 3, 0]"
2015,None
2016,"[897, 29, 2]"
2017,"[828, 27, 2]"
2018,"[835, 27, 2]"
2019,None
2020,None
2021,"[830, 27, 2]"
2022,"[808, 26, 2]"
2023,None
2024,"[165, 5, 0]"
2025,"[822, 27, 2]"
2026,None
2027,"[127, 4, 0]"
2028,"[501, 16, 1]"
2029,None
2030,None
2031,None
2032,None
2033,None
2034,None
2035,"[836, 27, 2]"
2036,None
2037,None
2038,"[88, 2, 0]"
2039,None
2040,None
2041,"[615, 20, 1]"
2042,"[24, 0, 0]"
2043,"[383, 12, 1]"
2044,None
2045,"[684, 22, 1]"
2046,None
2047,"[259, 8, 0]"
2048,None
2049,"[491, 16, 1]"
2050,"[251, 8, 0]"
2051,"[450, 15, 1]"
2052,None
2053,"[185, 6, 0]"
2054,None
2055,"[608, 20, 1]"
2056,"[567, 18, 1]"
2057,"[720, 24, 1]"
2058,"[449, 14, 1]"
2059,None
2060,None
2061,"[81, 2, 0]"
2062,"[467, 15, 1]"
2063,None
2064,"[130, 4, 0]"
2065,"[809, 26, 2]"
2066,"[375, 12, 1]"
2067,"[675, 22, 1]"
2068,None
2069,None
2070,"[1758, 58, 4]"
2071,"[131, 4, 0]"
2072,"[406, 13, 1]"
2073,"[384, 12, 1]"
2074,"[1121, 37, 3]"
2075,"[444, 14, 1]"
2076,"[333, 11, 0]"
2077,None
2078,"[312, 10, 0]"
2079,None
2080,"[747, 24, 2]"
2081,"[82, 2, 0]"
2082,"[1013, 33, 2]"
2083,"[643, 21, 1]"
2084,None
2085,"[726, 24, 1]"
2086,"[590, 19, 1]"
2087,"[140, 4, 0]"
2088,"[418, 13, 1]"
2089,"[420, 14, 1]"
2090,"[153, 5, 0]"
2091,"[366, 12, 1]"
2092,"[708, 23, 1]"
2093,None
2094,None
2095,"[241, 8, 0]"
2096,"[744, 24, 2]"
2097,"[228, 7, 0]"
2098,"[734, 24, 2]"
2099,"[340, 11, 0]"
2100,"[574, 19, 1]"
2101,"[500, 16, 1]"
2102,None
2103,"[403, 13, 1]"
2104,"[556, 18, 1]"
2105,"[935, 31, 2]"
2106,"[666, 22, 1]"
2107,None
2108,"[626, 20, 1]"
2109,"[571, 19, 1]"
2110,"[818, 27, 2]"
2111,"[436, 14, 1]"
2112,"[758, 25, 2]"
2113,None
2114,"[701, 23, 1]"
2115,"[343, 11, 0]"
2116,"[750, 25, 2]"
2117,"[482, 16, 1]"
2118,"[306, 10, 0]"
2119,None
2120,"[899, 29, 2]"
2121,"[681, 22, 1]"
2122,"[1027, 34, 2]"
2123,None
2124,"[72, 2, 0]"
2125,None
2126,"[733, 24, 2]"
2127,"[258, 8, 0]"
2128,"[525, 17, 1]"
2129,None
2130,None
2131,"[668, 22, 1]"
2132,None
2133,None
2134,None
2135,None
2136,"[599, 19, 1]"
2137,"[586, 19, 1]"
2138,"[2089, 69, 5]"
2139,None
2140,"[443, 14, 1]"
2141,"[724, 24, 1]"
2142,None
2143,None
2144,None
2145,None
2146,"[870, 29, 2]"
2147,"[270, 9, 0]"
2148,"[551, 18, 1]"
2149,"[538, 17, 1]"
2150,"[505, 16, 1]"
2151,None
2152,"[577, 19, 1]"
2153,"[804, 26, 2]"
2154,"[670, 22, 1]"
2155,"[838, 27, 2]"
2156,"[700, 23, 1]"
2157,None
2158,"[3029, 100, 8]"
2159,"[812, 27, 2]"
2160,"[222, 7, 0]"
2161,None
2162,"[202, 6, 0]"
2163,"[134, 4, 0]"
2164,None
2165,None
2166,"[169, 5, 0]"
2167,"[193, 6, 0]"
2168,"[169, 5, 0]"
2169,None
2170,None
2171,"[209, 6, 0]"
2172,"[435, 14, 1]"
2173,"[500, 16, 1]"
2174,"[514, 17, 1]"
2175,"[513, 17, 1]"
2176,"[436, 14, 1]"
2177,"[418, 13, 1]"
2178,"[230, 7, 0]"
2179,"[84, 2, 0]"
2180,None
2181,"[429, 14, 1]"
2182,"[278, 9, 0]"
2183,"[416, 13, 1]"
2184,"[403, 13, 1]"
2185,"[382, 12, 1]"
2186,"[271, 9, 0]"
2187,"[507, 16, 1]"
2188,"[453, 15, 1]"
2189,None
2190,None
2191,"[172, 5, 0]"
2192,"[201, 6, 0]"
2193,"[144, 4, 0]"
2194,"[686, 22, 1]"
2195,"[459, 15, 1]"
2196,None
2197,None
2198,None
2199,"[920, 30, 2]"
2200,"[982, 32, 2]"
2201,None
2202,"[733, 24, 2]"
2203,"[613, 20, 1]"
2204,"[1870, 62, 5]"
2205,"[1415, 47, 3]"
2206,"[473, 15, 1]"
2207,"[199, 6, 0]"
2208,"[1286, 42, 3]"
2209,None
2210,None
2211,"[177, 5, 0]"
2212,"[2363, 78, 6]"
2213,"[63, 2, 0]"
2214,"[826, 27, 2]"
2215,None
2216,None
2217,None
2218,None
2219,"[264, 8, 0]"
2220,"[923, 30, 2]"
2221,"[892, 29, 2]"
2222,"[877, 29, 2]"
2223,"[1000, 33, 2]"
2224,None
2225,"[756, 25, 2]"
2226,"[523, 17, 1]"
2227,None
2228,"[856, 28, 2]"
2229,"[642, 21, 1]"
2230,"[382, 12, 1]"
2231,None
2232,"[971, 32, 2]"
2233,"[712, 23, 1]"
2234,"[628, 20, 1]"
2235,"[559, 18, 1]"
2236,"[637, 21, 1]"
2237,"[817, 27, 2]"
2238,None
2239,"[531, 17, 1]"
2240,None
2241,"[625, 20, 1]"
2242,"[360, 12, 0]"
2243,"[453, 15, 1]"
2244,None
2245,"[898, 29, 2]"
2246,"[246, 8, 0]"
2247,None
2248,"[430, 14, 1]"
2249,None
2250,None
2251,"[1099, 36, 3]"
2252,"[444, 14, 1]"
2253,None
2254,"[577, 19, 1]"
2255,None
2256,None
2257,"[431, 14, 1]"
2258,"[146, 4, 0]"
2259,None
2260,"[976, 32, 2]"
2261,None
2262,"[1466, 48, 4]"
2263,"[280, 9, 0]"
2264,None
2265,"[342, 11, 0]"
2266,"[116, 3, 0]"
2267,None
2268,"[2361, 78, 6]"
2269,"[790, 26, 2]"
2270,"[769, 25, 2]"
2271,None
2272,"[825, 27, 2]"
2273,"[443, 14, 1]"
2274,"[1727, 57, 4]"
2275,None
2276,"[626, 20, 1]"
2277,"[511, 17, 1]"
2278,None
2279,"[520, 17, 1]"
2280,None
2281,"[683, 22, 1]"
2282,"[155, 5, 0]"
2283,"[110, 3, 0]"
2284,"[88, 2, 0]"
2285,None
2286,"[342, 11, 0]"
2287,"[493, 16, 1]"
2288,"[292, 9, 0]"
2289,None
2290,None
2291,"[893, 29, 2]"
2292,None
2293,"[802, 26, 2]"
2294,"[419, 13, 1]"
2295,"[431, 14, 1]"
2296,"[408, 13, 1]"
2297,"[467, 15, 1]"
2298,None
2299,"[528, 17, 1]"
2300,"[129, 4, 0]"
2301,"[521, 17, 1]"
2302,None
2303,None
2304,None
2305,"[722, 24, 1]"
2306,"[421, 14, 1]"
2307,"[1689, 56, 4]"
2308,None
2309,"[466, 15, 1]"
2310,None
2311,None
2312,"[177, 5, 0]"
2313,"[102, 3, 0]"
2314,"[874, 29, 2]"
2315,"[362, 12, 0]"
2316,"[506, 16, 1]"
2317,"[54, 1, 0]"
2318,None
2319,None
