user_count,education,education_id
1198,Bachelor or Higher,0
1199,None,5
1200,None,5
1201,Bachelor or Higher,0
1202,None,5
1203,Bachelor or Higher,0
1204,None,5
1205,Bachelor or Higher,0
1206,Bachelor or Higher,0
1207,Bachelor or Higher,0
1208,Bachelor or Higher,0
1209,Bachelor or Higher,0
1210,None,5
1211,Bachelor or Higher,0
1212,Bachelor or Higher,0
1213,Bachelor or Higher,0
1214,Bachelor or Higher,0
1215,Bachelor or Higher,0
1216,None,5
1217,Bachelor or Higher,0
1218,None,5
1219,None,5
1220,Bachelor or Higher,0
1221,Bachelor or Higher,0
1222,None,5
1223,None,5
1224,None,5
1225,Bachelor or Higher,0
1226,None,5
1227,Bachelor or Higher,0
1228,Bachelor or Higher,0
1229,None,5
1230,Bachelor or Higher,0
1231,None,5
1232,Bachelor or Higher,0
1233,Bachelor or Higher,0
1234,None,5
1235,Bachelor or Higher,0
1236,Bachelor or Higher,0
1237,Bachelor or Higher,0
1238,None,5
1239,Bachelor or Higher,0
1240,Bachelor or Higher,0
1241,Bachelor or Higher,0
1242,Bachelor or Higher,0
1243,Bachelor or Higher,0
1244,None,5
1245,None,5
1246,Bachelor or Higher,0
1247,Bachelor or Higher,0
1248,None,5
1249,Bachelor or Higher,0
1250,None,5
1251,Bachelor or Higher,0
1252,Bachelor or Higher,0
1253,None,5
1254,Bachelor or Higher,0
1255,None,5
1256,Bachelor or Higher,0
1257,Bachelor or Higher,0
1258,None,5
1259,Bachelor or Higher,0
1260,Bachelor or Higher,0
1261,Bachelor or Higher,0
1262,Bachelor or Higher,0
1263,None,5
1264,Bachelor or Higher,0
1265,Bachelor or Higher,0
1266,Bachelor or Higher,0
1267,Bachelor or Higher,0
1268,Bachelor or Higher,0
1269,Bachelor or Higher,0
1270,Bachelor or Higher,0
1271,Bachelor or Higher,0
1272,Bachelor or Higher,0
1273,Bachelor or Higher,0
1274,Bachelor or Higher,0
1275,Bachelor or Higher,0
1276,Bachelor or Higher,0
1277,None,5
1278,None,5
1279,Bachelor or Higher,0
1280,None,5
1281,None,5
1282,Bachelor or Higher,0
1283,None,5
1284,Bachelor or Higher,0
1285,Bachelor or Higher,0
1286,Bachelor or Higher,0
1287,Bachelor or Higher,0
1288,None,5
1289,Bachelor or Higher,0
1290,Bachelor or Higher,0
1291,Bachelor or Higher,0
1292,None,5
1293,None,5
1294,Bachelor or Higher,0
1295,Bachelor or Higher,0
1296,Bachelor or Higher,0
1297,None,5
1298,None,5
1299,Bachelor or Higher,0
1300,None,5
1301,Bachelor or Higher,0
1302,Bachelor or Higher,0
1303,Bachelor or Higher,0
1304,Bachelor or Higher,0
1305,Bachelor or Higher,0
1306,Bachelor or Higher,0
1307,Bachelor or Higher,0
1308,Bachelor or Higher,0
1309,Bachelor or Higher,0
1310,Bachelor or Higher,0
1311,Bachelor or Higher,0
1312,Bachelor or Higher,0
1313,Bachelor or Higher,0
1314,Bachelor or Higher,0
1315,None,5
1316,Bachelor or Higher,0
1317,Bachelor or Higher,0
1318,Bachelor or Higher,0
1319,Bachelor or Higher,0
1320,Bachelor or Higher,0
1321,Bachelor or Higher,0
1322,Bachelor or Higher,0
1323,Bachelor or Higher,0
1324,Bachelor or Higher,0
1325,Bachelor or Higher,0
1326,Bachelor or Higher,0
1327,Bachelor or Higher,0
1328,None,5
1329,Bachelor or Higher,0
1330,None,5
1331,Bachelor or Higher,0
1332,Bachelor or Higher,0
1333,Bachelor or Higher,0
1334,Bachelor or Higher,0
1335,Bachelor or Higher,0
1336,Bachelor or Higher,0
1337,Bachelor or Higher,0
1338,Bachelor or Higher,0
1339,Bachelor or Higher,0
1340,Bachelor or Higher,0
1341,Bachelor or Higher,0
1342,Bachelor or Higher,0
1343,Bachelor or Higher,0
1344,None,5
1345,Bachelor or Higher,0
1346,Bachelor or Higher,0
1347,None,5
1348,Bachelor or Higher,0
1349,Bachelor or Higher,0
1350,None,5
1351,None,5
1352,None,5
1353,None,5
1354,None,5
1355,Bachelor or Higher,0
1356,Bachelor or Higher,0
1357,None,5
1358,Bachelor or Higher,0
1359,Bachelor or Higher,0
1360,Bachelor or Higher,0
1361,None,5
1362,Bachelor or Higher,0
1363,Bachelor or Higher,0
1364,Bachelor or Higher,0
1365,Bachelor or Higher,0
1366,None,5
1367,Bachelor or Higher,0
1368,Bachelor or Higher,0
1369,Bachelor or Higher,0
1370,Bachelor or Higher,0
1371,Bachelor or Higher,0
1372,Bachelor or Higher,0
1373,Bachelor or Higher,0
1374,Bachelor or Higher,0
1375,Bachelor or Higher,0
1376,Bachelor or Higher,0
1377,None,5
1378,Bachelor or Higher,0
1379,Bachelor or Higher,0
1380,None,5
1381,Bachelor or Higher,0
1382,None,5
1383,Bachelor or Higher,0
1384,Bachelor or Higher,0
1385,Bachelor or Higher,0
1386,Bachelor or Higher,0
1387,Bachelor or Higher,0
1388,None,5
1389,Bachelor or Higher,0
1390,Bachelor or Higher,0
1391,None,5
1392,None,5
1393,Bachelor or Higher,0
1394,Bachelor or Higher,0
1395,Bachelor or Higher,0
1396,None,5
1397,Bachelor or Higher,0
1398,None,5
1399,Bachelor or Higher,0
1400,None,5
1401,Bachelor or Higher,0
1402,None,5
1403,Bachelor or Higher,0
1404,None,5
1405,Bachelor or Higher,0
1406,None,5
1407,Bachelor or Higher,0
1408,Bachelor or Higher,0
1409,None,5
1410,Bachelor or Higher,0
1411,Bachelor or Higher,0
1412,None,5
1413,Bachelor or Higher,0
1414,None,5
1415,Bachelor or Higher,0
1416,Bachelor or Higher,0
1417,Bachelor or Higher,0
1418,Bachelor or Higher,0
1419,Bachelor or Higher,0
1420,Bachelor or Higher,0
1421,None,5
1422,Bachelor or Higher,0
1423,Bachelor or Higher,0
1424,Bachelor or Higher,0
1425,Bachelor or Higher,0
1426,Bachelor or Higher,0
1427,None,5
1428,Bachelor or Higher,0
1429,Bachelor or Higher,0
1430,Bachelor or Higher,0
1431,None,5
1432,Bachelor or Higher,0
1433,Bachelor or Higher,0
1434,None,5
1435,Bachelor or Higher,0
1436,Bachelor or Higher,0
1437,Bachelor or Higher,0
1438,Bachelor or Higher,0
1439,Bachelor or Higher,0
1440,Bachelor or Higher,0
1441,Bachelor or Higher,0
1442,Bachelor or Higher,0
1443,None,5
1444,Bachelor or Higher,0
1445,Bachelor or Higher,0
1446,Bachelor or Higher,0
1447,Bachelor or Higher,0
1448,None,5
1449,None,5
1450,Bachelor or Higher,0
1451,Bachelor or Higher,0
1452,None,5
1453,Bachelor or Higher,0
1454,Bachelor or Higher,0
1455,Bachelor or Higher,0
1456,Bachelor or Higher,0
1457,Bachelor or Higher,0
1458,Bachelor or Higher,0
1459,Bachelor or Higher,0
1460,Bachelor or Higher,0
1461,Bachelor or Higher,0
1462,None,5
1463,Bachelor or Higher,0
1464,Bachelor or Higher,0
1465,None,5
1466,Bachelor or Higher,0
1467,Bachelor or Higher,0
1468,None,5
1469,Bachelor or Higher,0
1470,None,5
1471,None,5
1472,Bachelor or Higher,0
1473,Bachelor or Higher,0
1474,Bachelor or Higher,0
1475,None,5
1476,Bachelor or Higher,0
1477,None,5
1478,None,5
1479,None,5
1480,Bachelor or Higher,0
1481,Bachelor or Higher,0
1482,None,5
1483,Bachelor or Higher,0
1484,Bachelor or Higher,0
1485,Bachelor or Higher,0
1486,Bachelor or Higher,0
1487,Bachelor or Higher,0
1488,Bachelor or Higher,0
1489,None,5
1490,Bachelor or Higher,0
1491,None,5
1492,Bachelor or Higher,0
1493,None,5
1494,Bachelor or Higher,0
1495,None,5
1496,Bachelor or Higher,0
1497,Bachelor or Higher,0
1498,Bachelor or Higher,0
1499,Bachelor or Higher,0
1500,None,5
1501,None,5
1502,None,5
1503,Bachelor or Higher,0
1504,None,5
1505,None,5
1506,None,5
1507,Bachelor or Higher,0
1508,Bachelor or Higher,0
1509,Bachelor or Higher,0
1510,Bachelor or Higher,0
1511,None,5
1512,Bachelor or Higher,0
1513,None,5
1514,None,5
1515,Bachelor or Higher,0
1516,Bachelor or Higher,0
1517,None,5
1518,Bachelor or Higher,0
1519,Bachelor or Higher,0
1520,None,5
1521,Bachelor or Higher,0
1522,Bachelor or Higher,0
1523,None,5
1524,None,5
1525,Bachelor or Higher,0
1526,Bachelor or Higher,0
1527,Bachelor or Higher,0
1528,Bachelor or Higher,0
1529,Bachelor or Higher,0
1530,Bachelor or Higher,0
1531,None,5
1532,Bachelor or Higher,0
1533,Bachelor or Higher,0
1534,Bachelor or Higher,0
1535,Bachelor or Higher,0
1536,None,5
1537,Bachelor or Higher,0
1538,Bachelor or Higher,0
1539,None,5
1540,None,5
1541,Bachelor or Higher,0
1542,Bachelor or Higher,0
1543,Bachelor or Higher,0
1544,Bachelor or Higher,0
1545,None,5
1546,None,5
1547,None,5
1548,Bachelor or Higher,0
1549,Bachelor or Higher,0
1550,Bachelor or Higher,0
1551,Bachelor or Higher,0
1552,Bachelor or Higher,0
1553,Bachelor or Higher,0
1554,None,5
1555,None,5
1556,Bachelor or Higher,0
1557,Bachelor or Higher,0
1558,None,5
1559,Bachelor or Higher,0
1560,None,5
1561,Bachelor or Higher,0
1562,Bachelor or Higher,0
1563,Bachelor or Higher,0
1564,None,5
1565,None,5
1566,None,5
1567,Bachelor or Higher,0
1568,Bachelor or Higher,0
1569,Bachelor or Higher,0
1570,Bachelor or Higher,0
1571,Bachelor or Higher,0
1572,Bachelor or Higher,0
1573,Bachelor or Higher,0
1574,Bachelor or Higher,0
1575,Bachelor or Higher,0
1576,Bachelor or Higher,0
1577,Bachelor or Higher,0
1578,Bachelor or Higher,0
1579,Bachelor or Higher,0
1580,None,5
1581,Bachelor or Higher,0
1582,None,5
1583,Bachelor or Higher,0
1584,Bachelor or Higher,0
1585,None,5
1586,None,5
1587,None,5
1588,None,5
1589,Bachelor or Higher,0
1590,Bachelor or Higher,0
1591,Bachelor or Higher,0
1592,Bachelor or Higher,0
1593,Bachelor or Higher,0
1594,Bachelor or Higher,0
1595,None,5
1596,Bachelor or Higher,0
1597,Bachelor or Higher,0
1598,Bachelor or Higher,0
1599,None,5
1600,Bachelor or Higher,0
1601,Bachelor or Higher,0
1602,Bachelor or Higher,0
1603,Bachelor or Higher,0
1604,Bachelor or Higher,0
1605,None,5
1606,Bachelor or Higher,0
1607,Bachelor or Higher,0
1608,None,5
1609,Bachelor or Higher,0
1610,Bachelor or Higher,0
1611,None,5
1612,Bachelor or Higher,0
1613,Bachelor or Higher,0
1614,Bachelor or Higher,0
1615,Bachelor or Higher,0
1616,Bachelor or Higher,0
1617,None,5
1618,Bachelor or Higher,0
1619,None,5
1620,None,5
1621,Bachelor or Higher,0
1622,Bachelor or Higher,0
1623,Bachelor or Higher,0
1624,Bachelor or Higher,0
1625,Bachelor or Higher,0
1626,None,5
1627,Bachelor or Higher,0
1628,Bachelor or Higher,0
1629,None,5
1630,Bachelor or Higher,0
1631,Bachelor or Higher,0
1632,Bachelor or Higher,0
1633,Bachelor or Higher,0
1634,Bachelor or Higher,0
1635,Bachelor or Higher,0
1636,Bachelor or Higher,0
1637,Bachelor or Higher,0
1638,None,5
1639,Bachelor or Higher,0
1640,Bachelor or Higher,0
1641,Bachelor or Higher,0
1642,Bachelor or Higher,0
1643,Bachelor or Higher,0
1644,Bachelor or Higher,0
1645,Bachelor or Higher,0
1646,Bachelor or Higher,0
1647,None,5
1648,None,5
1649,Bachelor or Higher,0
1650,Bachelor or Higher,0
1651,Bachelor or Higher,0
1652,Bachelor or Higher,0
1653,None,5
1654,Bachelor or Higher,0
1655,Bachelor or Higher,0
1656,Bachelor or Higher,0
1657,Bachelor or Higher,0
1658,Bachelor or Higher,0
1659,Bachelor or Higher,0
1660,Bachelor or Higher,0
1661,None,5
1662,Bachelor or Higher,0
1663,Bachelor or Higher,0
1664,Bachelor or Higher,0
1665,None,5
1666,Bachelor or Higher,0
1667,Bachelor or Higher,0
1668,Bachelor or Higher,0
1669,None,5
1670,Bachelor or Higher,0
1671,Bachelor or Higher,0
1672,Bachelor or Higher,0
1673,Bachelor or Higher,0
1674,None,5
1675,Bachelor or Higher,0
1676,None,5
1677,Bachelor or Higher,0
1678,Bachelor or Higher,0
1679,Bachelor or Higher,0
1680,Bachelor or Higher,0
1681,Bachelor or Higher,0
1682,Bachelor or Higher,0
1683,Bachelor or Higher,0
1684,None,5
1685,Bachelor or Higher,0
1686,Bachelor or Higher,0
1687,None,5
1688,Bachelor or Higher,0
1689,None,5
1690,Bachelor or Higher,0
1691,None,5
1692,Bachelor or Higher,0
1693,Bachelor or Higher,0
1694,None,5
1695,None,5
1696,Bachelor or Higher,0
1697,None,5
1698,Bachelor or Higher,0
1699,Bachelor or Higher,0
1700,Bachelor or Higher,0
1701,Bachelor or Higher,0
1702,Bachelor or Higher,0
1703,Bachelor or Higher,0
1704,Bachelor or Higher,0
1705,None,5
1706,Bachelor or Higher,0
1707,Bachelor or Higher,0
1708,Bachelor or Higher,0
1709,Bachelor or Higher,0
1710,Bachelor or Higher,0
1711,Bachelor or Higher,0
1712,Bachelor or Higher,0
1713,Bachelor or Higher,0
1714,Bachelor or Higher,0
1715,Bachelor or Higher,0
1716,None,5
1717,None,5
1718,None,5
1719,Bachelor or Higher,0
1720,Bachelor or Higher,0
1721,Bachelor or Higher,0
1722,None,5
1723,Bachelor or Higher,0
1724,None,5
1725,Bachelor or Higher,0
1726,None,5
1727,Bachelor or Higher,0
1728,Bachelor or Higher,0
1729,Bachelor or Higher,0
1730,Bachelor or Higher,0
1731,Bachelor or Higher,0
1732,None,5
1733,None,5
1734,Bachelor or Higher,0
1735,Bachelor or Higher,0
1736,Bachelor or Higher,0
1737,Bachelor or Higher,0
1738,Bachelor or Higher,0
1739,Bachelor or Higher,0
1740,Bachelor or Higher,0
1741,Bachelor or Higher,0
1742,Bachelor or Higher,0
1743,Bachelor or Higher,0
1744,Bachelor or Higher,0
1745,Bachelor or Higher,0
1746,Bachelor or Higher,0
1747,None,5
1748,Bachelor or Higher,0
1749,None,5
1750,Bachelor or Higher,0
1751,Bachelor or Higher,0
1752,Bachelor or Higher,0
1753,None,5
1754,Bachelor or Higher,0
1755,None,5
1756,Bachelor or Higher,0
1757,Bachelor or Higher,0
1758,None,5
1759,None,5
1760,Bachelor or Higher,0
1761,None,5
1762,Bachelor or Higher,0
1763,Bachelor or Higher,0
1764,Bachelor or Higher,0
1765,Bachelor or Higher,0
1766,None,5
1767,Bachelor or Higher,0
1768,None,5
1769,None,5
1770,Bachelor or Higher,0
1771,Bachelor or Higher,0
1772,Bachelor or Higher,0
1773,Bachelor or Higher,0
1774,Bachelor or Higher,0
1775,Bachelor or Higher,0
1776,Bachelor or Higher,0
1777,Bachelor or Higher,0
1778,Bachelor or Higher,0
1779,None,5
1780,Bachelor or Higher,0
1781,Bachelor or Higher,0
1782,Bachelor or Higher,0
1783,Bachelor or Higher,0
1784,Bachelor or Higher,0
1785,Bachelor or Higher,0
1786,Bachelor or Higher,0
1787,Bachelor or Higher,0
1788,Bachelor or Higher,0
1789,Bachelor or Higher,0
1790,Bachelor or Higher,0
1791,Bachelor or Higher,0
1792,Bachelor or Higher,0
1793,None,5
1794,None,5
1795,Bachelor or Higher,0
1796,None,5
1797,Bachelor or Higher,0
1798,Bachelor or Higher,0
1799,Bachelor or Higher,0
1800,None,5
1801,Bachelor or Higher,0
1802,Bachelor or Higher,0
1803,Bachelor or Higher,0
1804,Bachelor or Higher,0
1805,Bachelor or Higher,0
1806,Bachelor or Higher,0
1807,Bachelor or Higher,0
1808,Bachelor or Higher,0
1809,Bachelor or Higher,0
1810,Bachelor or Higher,0
1811,Bachelor or Higher,0
1812,None,5
1813,Bachelor or Higher,0
1814,Bachelor or Higher,0
1815,None,5
1816,None,5
1817,Bachelor or Higher,0
1818,None,5
1819,Bachelor or Higher,0
1820,Bachelor or Higher,0
1821,Bachelor or Higher,0
1822,None,5
1823,None,5
1824,Bachelor or Higher,0
1825,None,5
1826,Bachelor or Higher,0
1827,Bachelor or Higher,0
1828,None,5
1829,Bachelor or Higher,0
1830,Bachelor or Higher,0
1831,None,5
1832,Bachelor or Higher,0
1833,None,5
1834,Bachelor or Higher,0
1835,Bachelor or Higher,0
1836,None,5
1837,Bachelor or Higher,0
1838,Bachelor or Higher,0
1839,None,5
1840,None,5
1841,None,5
1842,Bachelor or Higher,0
1843,Bachelor or Higher,0
1844,Bachelor or Higher,0
1845,Bachelor or Higher,0
1846,Bachelor or Higher,0
1847,Bachelor or Higher,0
1848,None,5
1849,Bachelor or Higher,0
1850,Bachelor or Higher,0
1851,Bachelor or Higher,0
1852,None,5
1853,Bachelor or Higher,0
1854,Bachelor or Higher,0
1855,Bachelor or Higher,0
1856,Bachelor or Higher,0
1857,Bachelor or Higher,0
1858,None,5
1859,Bachelor or Higher,0
1860,None,5
1861,Bachelor or Higher,0
1862,None,5
1863,Bachelor or Higher,0
1864,None,5
1865,None,5
1866,Bachelor or Higher,0
1867,Bachelor or Higher,0
1868,Bachelor or Higher,0
1869,Bachelor or Higher,0
1870,Bachelor or Higher,0
1871,Bachelor or Higher,0
1872,None,5
1873,Bachelor or Higher,0
1874,None,5
1875,None,5
1876,Bachelor or Higher,0
1877,None,5
1878,None,5
1879,None,5
1880,None,5
1881,None,5
1882,Bachelor or Higher,0
1883,Bachelor or Higher,0
1884,Bachelor or Higher,0
1885,Bachelor or Higher,0
1886,Bachelor or Higher,0
1887,Bachelor or Higher,0
1888,Bachelor or Higher,0
1889,Bachelor or Higher,0
1890,Bachelor or Higher,0
1891,None,5
1892,Bachelor or Higher,0
1893,Bachelor or Higher,0
1894,None,5
1895,None,5
1896,Bachelor or Higher,0
1897,Bachelor or Higher,0
1898,Bachelor or Higher,0
1899,None,5
1900,Bachelor or Higher,0
1901,None,5
1902,None,5
1903,Bachelor or Higher,0
1904,Bachelor or Higher,0
1905,Bachelor or Higher,0
1906,Bachelor or Higher,0
1907,Bachelor or Higher,0
1908,Bachelor or Higher,0
1909,Bachelor or Higher,0
1910,None,5
1911,None,5
1912,None,5
1913,Bachelor or Higher,0
1914,None,5
1915,None,5
1916,None,5
1917,None,5
1918,None,5
1919,Bachelor or Higher,0
1920,Bachelor or Higher,0
1921,Bachelor or Higher,0
1922,Bachelor or Higher,0
1923,Bachelor or Higher,0
1924,Bachelor or Higher,0
1925,Bachelor or Higher,0
1926,Bachelor or Higher,0
1927,Bachelor or Higher,0
1928,Bachelor or Higher,0
1929,Bachelor or Higher,0
1930,None,5
1931,None,5
1932,None,5
1933,Bachelor or Higher,0
1934,Bachelor or Higher,0
1935,None,5
1936,Bachelor or Higher,0
1937,None,5
1938,None,5
1939,Bachelor or Higher,0
1940,None,5
1941,Bachelor or Higher,0
1942,Bachelor or Higher,0
1943,None,5
1944,None,5
1945,Bachelor or Higher,0
1946,Bachelor or Higher,0
1947,Bachelor or Higher,0
1948,None,5
1949,Bachelor or Higher,0
1950,None,5
1951,Bachelor or Higher,0
1952,Bachelor or Higher,0
1953,Bachelor or Higher,0
1954,Bachelor or Higher,0
1955,None,5
1956,Bachelor or Higher,0
1957,Bachelor or Higher,0
1958,Bachelor or Higher,0
1959,Bachelor or Higher,0
1960,Bachelor or Higher,0
1961,None,5
1962,Bachelor or Higher,0
1963,None,5
1964,None,5
1965,None,5
1966,Bachelor or Higher,0
1967,Bachelor or Higher,0
1968,Bachelor or Higher,0
1969,Bachelor or Higher,0
1970,Bachelor or Higher,0
1971,Bachelor or Higher,0
1972,Bachelor or Higher,0
1973,Bachelor or Higher,0
1974,Bachelor or Higher,0
1975,Bachelor or Higher,0
1976,Bachelor or Higher,0
1977,None,5
1978,Bachelor or Higher,0
1979,Bachelor or Higher,0
1980,Bachelor or Higher,0
1981,Bachelor or Higher,0
1982,None,5
1983,Bachelor or Higher,0
1984,None,5
1985,None,5
1986,Bachelor or Higher,0
1987,Bachelor or Higher,0
1988,Bachelor or Higher,0
1989,Bachelor or Higher,0
1990,None,5
1991,Bachelor or Higher,0
1992,Bachelor or Higher,0
1993,None,5
1994,Bachelor or Higher,0
1995,None,5
1996,Bachelor or Higher,0
1997,Bachelor or Higher,0
1998,Bachelor or Higher,0
1999,Bachelor or Higher,0
2000,Bachelor or Higher,0
2001,Bachelor or Higher,0
2002,Bachelor or Higher,0
2003,Bachelor or Higher,0
2004,None,5
2005,Bachelor or Higher,0
2006,Bachelor or Higher,0
2007,Bachelor or Higher,0
